,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_n_estimators,state,fold_aucs,feature_importances
1064,1064,0.6357978938734066,2024-01-08 18:48:46.384710,2024-01-08 18:48:49.309501,0 days 00:00:02.924791,True,squared_error,0.08386906873065314,40,0.06186317226585064,92,0.01344082830444249,8,3,10,COMPLETE,"[0.673015873015873, 0.5697278911564626, 0.6799307958477508, 0.6839464882943145, 0.5723684210526316]","[0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.0833966  0.         0.
 0.         0.         0.32204057 0.         0.         0.
 0.         0.         0.09456283 0.11144199 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13855801 0.         0.         0.         0.        ]"
1475,1475,0.633670979724816,2024-01-08 19:23:33.508374,2024-01-08 19:23:36.483481,0 days 00:00:02.975107,True,squared_error,0.06877790412154454,24,0.06951106228318422,96,0.013722996198460473,5,4,10,COMPLETE,"[0.7047619047619048, 0.554421768707483, 0.6868512110726643, 0.617056856187291, 0.6052631578947368]","[0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.08602847 0.         0.
 0.         0.         0.19332394 0.         0.         0.12877558
 0.         0.         0.09187202 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.25       0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1444,1444,0.6299424829625152,2024-01-08 19:21:19.630909,2024-01-08 19:21:23.608844,0 days 00:00:03.977935,True,squared_error,0.058437369797056986,31,0.06034015620165667,94,0.01430589003418089,8,15,32,COMPLETE,"[0.7142857142857143, 0.37755102040816324, 0.7577854671280277, 0.6454849498327759, 0.6546052631578947]","[0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.08480074 0.         0.
 0.         0.         0.32064509 0.         0.         0.
 0.         0.25       0.09455417 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1634,1634,0.6294926936021483,2024-01-08 19:37:20.937946,2024-01-08 19:37:24.570448,0 days 00:00:03.632502,True,squared_error,0.024556735116922593,37,0.07146245150910094,84,0.017052309649625,10,19,13,COMPLETE,"[0.7126984126984127, 0.58843537414966, 0.6332179930795848, 0.657190635451505, 0.555921052631579]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.14999868 0.         0.
 0.         0.         0.660778   0.         0.         0.
 0.         0.         0.18922331 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1000,1000,0.6291660926634617,2024-01-08 18:43:07.899890,2024-01-08 18:43:13.018645,0 days 00:00:05.118755,True,squared_error,0.011403132028238248,34,0.07247360278386483,93,0.015048234010049155,6,3,26,COMPLETE,"[0.6746031746031746, 0.41496598639455784, 0.759515570934256, 0.6421404682274248, 0.6546052631578948]","[0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.08364624 0.         0.
 0.         0.         0.32245439 0.         0.         0.
 0.         0.         0.09389937 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.25       0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1425,1425,0.6285729187112337,2024-01-08 19:20:00.752737,2024-01-08 19:20:03.748643,0 days 00:00:02.995906,True,squared_error,0.05278343593556147,32,0.0653384181787532,97,0.012740556865116279,7,3,14,COMPLETE,"[0.6793650793650794, 0.4268707482993197, 0.7560553633217992, 0.6588628762541806, 0.6217105263157895]","[0.         0.         0.25       0.         0.         0.
 0.         0.         0.         0.08408871 0.         0.
 0.         0.         0.32199566 0.         0.         0.
 0.         0.         0.09391563 0.1113383  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.1386617  0.         0.         0.         0.        ]"
1263,1263,0.6253550257421032,2024-01-08 19:06:07.273636,2024-01-08 19:06:13.129719,0 days 00:00:05.856083,True,squared_error,0.004481305658688284,33,0.06463903087852921,94,0.015535769895577173,10,2,16,COMPLETE,"[0.7126984126984127, 0.6037414965986394, 0.6782006920415223, 0.6337792642140468, 0.49835526315789475]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15143108 0.         0.
 0.         0.         0.66416516 0.         0.         0.
 0.         0.         0.18440377 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
532,532,0.6247632495691671,2024-01-08 17:42:39.589955,2024-01-08 17:42:45.281666,0 days 00:00:05.691711,True,squared_error,0.0028743388506088166,44,0.0740216059145905,97,0.015969463801988822,8,3,24,COMPLETE,,
473,473,0.6239749469340183,2024-01-08 17:36:52.453935,2024-01-08 17:36:58.344917,0 days 00:00:05.890982,True,squared_error,0.0032454396246811377,37,0.06517728822615779,92,0.013389851300849638,8,2,16,COMPLETE,,
709,709,0.6222912908860283,2024-01-08 18:01:38.567967,2024-01-08 18:01:44.519416,0 days 00:00:05.951449,True,squared_error,0.0031267521852139054,42,0.05659962658383016,98,0.015702652238777034,7,2,23,COMPLETE,,
503,503,0.6206362649570565,2024-01-08 17:39:45.766207,2024-01-08 17:39:51.291779,0 days 00:00:05.525572,True,squared_error,0.0021566805146271146,38,0.05963130798224324,97,0.013797563297645461,8,2,10,COMPLETE,,
1665,1665,0.6204625932677,2024-01-08 19:39:31.808808,2024-01-08 19:39:35.264691,0 days 00:00:03.455883,True,squared_error,0.02730629019420743,37,0.0567704007768028,98,0.01688508548711834,10,4,19,COMPLETE,"[0.7126984126984127, 0.58843537414966, 0.6332179930795848, 0.6120401337792643, 0.555921052631579]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15054545 0.         0.
 0.         0.         0.65735992 0.         0.         0.
 0.         0.         0.19209463 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
458,458,0.619253580703053,2024-01-08 17:35:23.700892,2024-01-08 17:35:28.806861,0 days 00:00:05.105969,True,squared_error,0.003102239966496845,35,0.0692008436776534,98,0.009884205068577083,6,3,13,COMPLETE,,
479,479,0.6186397953295169,2024-01-08 17:37:25.259011,2024-01-08 17:37:31.304377,0 days 00:00:06.045366,True,squared_error,0.0032064573715387696,40,0.07402999104604624,94,0.012800877014596765,8,2,16,COMPLETE,,
1171,1171,0.6181151371296764,2024-01-08 18:58:15.526005,2024-01-08 18:58:19.903107,0 days 00:00:04.377102,True,squared_error,0.011962626026615398,38,0.06769167833104751,94,0.01693466126064002,8,6,19,COMPLETE,"[0.6682539682539683, 0.5578231292517006, 0.629757785467128, 0.6722408026755853, 0.5625]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.23748749 0.         0.
 0.         0.         0.5        0.         0.         0.
 0.         0.         0.26251251 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
982,982,0.6162182120363945,2024-01-08 18:27:12.389855,2024-01-08 18:27:15.965849,0 days 00:00:03.575994,True,squared_error,0.00936095781142606,35,0.10126596011453987,92,0.013295408209346122,5,2,16,COMPLETE,,
1606,1606,0.6158740298256458,2024-01-08 19:35:31.367384,2024-01-08 19:35:34.841310,0 days 00:00:03.473926,True,squared_error,0.009853037340562368,42,0.06788491106889787,94,0.013774862537279818,7,18,10,COMPLETE,"[0.7047619047619047, 0.5680272108843538, 0.6799307958477508, 0.6003344481605352, 0.5263157894736843]","[0.         0.         0.33333333 0.         0.         0.
 0.         0.         0.         0.11008834 0.         0.
 0.         0.         0.43059132 0.         0.         0.
 0.         0.         0.12598701 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
394,394,0.6152971256255003,2024-01-08 17:29:52.775802,2024-01-08 17:29:56.666678,0 days 00:00:03.890876,True,squared_error,0.005915226077091347,34,0.07435138102107847,86,0.013739197234436078,5,18,13,COMPLETE,,
1969,1969,0.6144935696096263,2024-01-08 20:06:45.099546,2024-01-08 20:06:52.133222,0 days 00:00:07.033676,True,absolute_error,0.0029781455236186946,29,0.05642554409203601,90,0.010813432370889687,6,3,10,COMPLETE,"[0.7904761904761906, 0.3877551020408163, 0.5501730103806228, 0.7190635451505016, 0.6250000000000001]","[0.         0.06490726 0.02340642 0.         0.04211278 0.
 0.0360318  0.         0.02948739 0.02742782 0.         0.
 0.02604287 0.         0.02286937 0.01301334 0.0263141  0.09410684
 0.         0.         0.05616976 0.04368731 0.         0.
 0.         0.         0.         0.06147659 0.         0.
 0.         0.06641555 0.07318432 0.         0.         0.
 0.06722913 0.         0.         0.01421565 0.0121614  0.02747969
 0.00887372 0.         0.         0.02239883 0.         0.
 0.         0.07526809 0.03062723 0.         0.         0.03509274]"
1706,1706,0.6143369857736662,2024-01-08 19:43:14.988458,2024-01-08 19:43:18.035808,0 days 00:00:03.047350,True,squared_error,0.030280441473244345,37,0.09314130139130167,100,0.015667392808445764,10,2,13,COMPLETE,"[0.7301587301587302, 0.6156462585034013, 0.560553633217993, 0.5518394648829432, 0.6134868421052632]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.33333333 0.         0.         0.
 0.         0.         0.14982327 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18351007]"
1369,1369,0.614244885510938,2024-01-08 19:15:38.767391,2024-01-08 19:15:42.412689,0 days 00:00:03.645298,True,squared_error,0.02800146858133175,43,0.06685803580136271,94,0.013394616484552698,7,20,25,COMPLETE,"[0.6984126984126985, 0.3962585034013606, 0.7785467128027681, 0.6387959866220736, 0.5592105263157896]","[0.         0.         0.4        0.         0.         0.
 0.         0.         0.         0.06747573 0.         0.
 0.         0.         0.25657615 0.         0.         0.
 0.         0.2        0.07594812 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
476,476,0.6139650420432694,2024-01-08 17:37:09.860992,2024-01-08 17:37:14.584640,0 days 00:00:04.723648,True,squared_error,0.0028712202604314822,41,0.06915210446652663,93,0.013257901600901748,8,2,18,COMPLETE,,
967,967,0.6137102236755,2024-01-08 18:26:05.958626,2024-01-08 18:26:09.100642,0 days 00:00:03.142016,True,squared_error,0.014416434742246312,36,0.0729527487575755,91,0.01102482693041052,6,2,14,COMPLETE,,
475,475,0.6128682119274913,2024-01-08 17:37:04.321783,2024-01-08 17:37:09.845006,0 days 00:00:05.523223,True,squared_error,0.002992133320616105,38,0.06896986991418204,93,0.013257682638763073,8,2,20,COMPLETE,,
1492,1492,0.6114298697983392,2024-01-08 19:24:40.013262,2024-01-08 19:24:43.256052,0 days 00:00:03.242790,True,squared_error,0.04911146436102122,26,0.06362272301518047,97,0.017130390242047495,17,3,14,COMPLETE,"[0.6285714285714286, 0.58843537414966, 0.6539792387543253, 0.6187290969899666, 0.5674342105263158]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
477,477,0.6108359740243053,2024-01-08 17:37:14.600832,2024-01-08 17:37:19.811777,0 days 00:00:05.210945,True,squared_error,0.0031834846551962686,39,0.06806469651128597,93,0.013333309739367638,7,2,17,COMPLETE,,
504,504,0.6100875743127151,2024-01-08 17:39:51.307873,2024-01-08 17:39:56.703789,0 days 00:00:05.395916,True,squared_error,0.0020362892454295844,38,0.06186325161973046,97,0.01211124686036974,8,2,10,COMPLETE,,
855,855,0.6098326205514564,2024-01-08 18:16:57.163431,2024-01-08 18:17:00.875628,0 days 00:00:03.712197,True,squared_error,0.008511719756244525,36,0.04555751694024447,93,0.015020708256851086,10,2,10,COMPLETE,,
452,452,0.6097391083337256,2024-01-08 17:34:53.785202,2024-01-08 17:34:58.847915,0 days 00:00:05.062713,True,squared_error,0.004513261974178579,33,0.06996496493863917,93,0.01202824483849676,7,4,14,COMPLETE,,
628,628,0.6097391083337256,2024-01-08 17:53:09.385714,2024-01-08 17:53:14.327230,0 days 00:00:04.941516,True,squared_error,0.003393313425204981,39,0.06731710824244687,98,0.01191284944381817,7,2,14,COMPLETE,,
1461,1461,0.6094384507895747,2024-01-08 19:22:31.245579,2024-01-08 19:22:35.059984,0 days 00:00:03.814405,True,squared_error,0.05740454799159454,33,0.061646525741642054,92,0.01466582677211183,8,20,28,COMPLETE,"[0.7047619047619047, 0.33333333333333326, 0.7058823529411765, 0.6354515050167224, 0.6677631578947367]","[0.         0.         0.33333333 0.         0.         0.
 0.         0.         0.         0.11236535 0.         0.
 0.         0.         0.42779046 0.         0.         0.
 0.         0.         0.12651085 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1130,1130,0.6093804496388779,2024-01-08 18:54:11.451132,2024-01-08 18:54:14.886949,0 days 00:00:03.435817,True,squared_error,0.05870827913259413,43,0.043907036457987686,88,0.013916194132884524,9,2,21,COMPLETE,"[0.6285714285714286, 0.5085034013605442, 0.6678200692041523, 0.714046822742475, 0.5279605263157896]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
772,772,0.6086789154330705,2024-01-08 18:08:27.705200,2024-01-08 18:08:32.831913,0 days 00:00:05.126713,True,squared_error,0.004245555697231196,37,0.08318804296936838,100,0.014325253055873198,10,2,10,COMPLETE,,
1307,1307,0.6086570186886204,2024-01-08 19:10:20.419941,2024-01-08 19:10:23.693524,0 days 00:00:03.273583,True,squared_error,0.02300088394266724,36,0.0896684191513086,93,0.013162084156678435,10,3,14,COMPLETE,"[0.6444444444444445, 0.5153061224489797, 0.5916955017301038, 0.6438127090301003, 0.6480263157894737]","[0.         0.         0.25       0.         0.09497385 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14070075 0.         0.         0.
 0.         0.10929925 0.15502615 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.25
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1160,1160,0.6086509138551583,2024-01-08 18:56:59.930284,2024-01-08 18:57:05.443929,0 days 00:00:05.513645,True,squared_error,0.0030440494245257002,37,0.07277562471339594,94,0.011479973663944442,10,3,10,COMPLETE,"[0.6793650793650794, 0.42346938775510207, 0.6228373702422145, 0.7090301003344481, 0.6085526315789475]","[0.         0.         0.2        0.         0.         0.
 0.         0.         0.         0.06133316 0.         0.
 0.         0.         0.26184311 0.         0.         0.2
 0.         0.         0.07682373 0.08721495 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.11278505 0.         0.         0.         0.        ]"
1904,1904,0.6082916311217323,2024-01-08 20:01:08.202396,2024-01-08 20:01:16.129755,0 days 00:00:07.927359,True,squared_error,0.0011229108948175946,34,0.06883774283417811,98,0.013704407303003555,9,15,14,COMPLETE,"[0.6952380952380953, 0.4744897959183673, 0.7352941176470589, 0.5953177257525084, 0.5411184210526316]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0800409  0.         0.
 0.         0.         0.32973236 0.         0.         0.25
 0.         0.         0.09022674 0.11811118 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.13188882 0.         0.         0.         0.        ]"
1412,1412,0.6082819884393352,2024-01-08 19:18:55.542664,2024-01-08 19:18:58.901135,0 days 00:00:03.358471,True,squared_error,0.04239325153929902,36,0.09132020335636941,94,0.013534750552797778,7,2,25,COMPLETE,"[0.6936507936507936, 0.5136054421768708, 0.588235294117647, 0.5518394648829432, 0.694078947368421]","[0.         0.         0.2        0.         0.03969082 0.
 0.1        0.         0.         0.1        0.         0.
 0.         0.         0.05447425 0.         0.         0.1
 0.         0.04552575 0.06030918 0.         0.         0.
 0.         0.         0.         0.         0.1        0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.1
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.1        0.        ]"
1429,1429,0.6081697482500392,2024-01-08 19:20:17.194177,2024-01-08 19:20:20.156737,0 days 00:00:02.962560,True,squared_error,0.053579444707756836,33,0.07668571963364411,98,0.014604591707726586,7,4,16,COMPLETE,"[0.6492063492063492, 0.6037414965986394, 0.643598615916955, 0.5735785953177257, 0.5707236842105264]","[0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
 0.25 0.   0.   0.   0.   0.   0.25 0.   0.   0.   0.   0.   0.   0.
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.25
 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  ]"
619,619,0.6077912504900003,2024-01-08 17:52:12.565213,2024-01-08 17:52:17.890146,0 days 00:00:05.324933,True,squared_error,0.0036982370838524654,47,0.06882914730785503,96,0.017288418306358588,7,2,17,COMPLETE,,
568,568,0.6077912504900003,2024-01-08 17:46:24.883665,2024-01-08 17:46:29.943807,0 days 00:00:05.060142,True,squared_error,0.003646079619221722,38,0.07209945375667991,95,0.01712626549580521,7,2,16,COMPLETE,,
480,480,0.6071870563391839,2024-01-08 17:37:31.320295,2024-01-08 17:37:37.238866,0 days 00:00:05.918571,True,squared_error,0.0031580657935611103,41,0.0640771371623921,94,0.012624134646075359,8,2,17,COMPLETE,,
1094,1094,0.6065070387698933,2024-01-08 18:51:04.053143,2024-01-08 18:51:08.501908,0 days 00:00:04.448765,True,squared_error,0.0101853501862849,31,0.07223688878683064,93,0.015690682511346365,9,3,20,COMPLETE,"[0.7126984126984127, 0.5680272108843538, 0.6332179930795848, 0.6103678929765887, 0.5082236842105262]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15966606 0.         0.
 0.         0.         0.6522531  0.         0.         0.
 0.         0.         0.18808085 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
721,721,0.6058619578000219,2024-01-08 18:02:50.102184,2024-01-08 18:02:54.530114,0 days 00:00:04.427930,True,squared_error,0.0032539877485034713,42,0.09817123721695253,100,0.014939108012762055,9,2,14,COMPLETE,,
1800,1800,0.6048700735492984,2024-01-08 19:52:09.008142,2024-01-08 19:52:11.846588,0 days 00:00:02.838446,True,squared_error,0.05072810774782493,39,0.08909071057339757,98,0.01203925079368209,9,2,10,COMPLETE,"[0.7301587301587302, 0.4693877551020408, 0.5224913494809689, 0.6806020066889633, 0.6217105263157895]","[0.         0.         0.14285714 0.         0.05442097 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07923152 0.         0.         0.14285714
 0.         0.06362562 0.08843617 0.14285714 0.         0.
 0.         0.         0.         0.         0.14285714 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.14285714
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1844,1844,0.6041033806466386,2024-01-08 19:55:50.908460,2024-01-08 19:55:54.263835,0 days 00:00:03.355375,True,squared_error,0.027461424631577136,41,0.09660017789698128,91,0.015733142393773443,9,3,16,COMPLETE,"[0.7301587301587302, 0.6156462585034013, 0.5207612456747405, 0.560200668896321, 0.59375]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.33333333 0.         0.         0.
 0.         0.         0.14938661 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.33333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.18394673]"
1924,1924,0.6028841979374698,2024-01-08 20:02:49.353107,2024-01-08 20:02:53.014236,0 days 00:00:03.661129,True,squared_error,0.021327414243252962,38,0.07498542431076069,98,0.013960502753095108,7,12,19,COMPLETE,"[0.6492063492063492, 0.6122448979591837, 0.5795847750865052, 0.5418060200668896, 0.631578947368421]","[0.        0.        0.25      0.        0.0962601 0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.25      0.        0.        0.        0.        0.        0.1537399
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.25
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.       ]"
1842,1842,0.6025047820916922,2024-01-08 19:55:38.797933,2024-01-08 19:55:44.569466,0 days 00:00:05.771533,True,squared_error,0.005187792977173369,36,0.06410530829882355,97,0.012648404924256845,8,2,17,COMPLETE,"[0.6825396825396826, 0.4591836734693877, 0.6885813148788927, 0.6789297658862876, 0.5032894736842105]","[0.         0.         0.2        0.         0.         0.
 0.         0.         0.         0.06660761 0.         0.
 0.         0.         0.25966251 0.         0.         0.2
 0.         0.         0.07372988 0.09312134 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.10687866 0.         0.         0.         0.        ]"
