,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
361,,61,0.5805975723622783,2024-02-17 19:26:11.810643,2024-02-17 19:27:42.914749,0 days 00:01:31.104106,True,absolute_error,0.037797375738030554,3,0.9284291209787192,17,0.08332431902698641,14,3,RandomForest,190,False,False,COMPLETE,"[0.5734126984126984, 0.537142857142857, 0.4915966386554622, 0.7202380952380953]","[0.         0.         0.         0.         0.         0.
 0.02777778 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.06349206 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.19047619 0.09126984 0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.03571429 0.
 0.43055556 0.         0.         0.         0.125      0.        ]"
574,,274,0.5792699579831933,2024-02-17 19:55:47.272933,2024-02-17 19:57:03.263855,0 days 00:01:15.990922,True,absolute_error,0.05191907675897267,3,0.9660780494753186,25,0.07502668857655392,8,4,RandomForest,111,False,False,COMPLETE,"[0.5406746031746031, 0.537142857142857, 0.6102941176470588, 0.628968253968254]","[0.         0.         0.01470588 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01923077 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01470588 0.         0.         0.
 0.         0.00891628 0.         0.         0.         0.0625
 0.2186086  0.15526018 0.01470588 0.01923077 0.         0.
 0.         0.         0.         0.         0.03393665 0.
 0.36127603 0.07692308 0.         0.         0.         0.        ]"
517,,217,0.5792658730158731,2024-02-17 19:48:21.294039,2024-02-17 19:49:41.015269,0 days 00:01:19.721230,True,absolute_error,0.04209138721310511,6,0.9506582049023431,30,0.07478092758885645,17,6,RandomForest,124,False,False,COMPLETE,"[0.44047619047619047, 0.5095238095238095, 0.6071428571428572, 0.7599206349206349]","[0.         0.01190476 0.01190476 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01190476 0.03125    0.         0.03571429
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03125    0.         0.         0.
 0.         0.         0.         0.         0.03571429 0.03571429
 0.2172619  0.1264881  0.01190476 0.         0.         0.
 0.         0.         0.         0.         0.01190476 0.
 0.32886905 0.0625     0.         0.         0.03571429 0.        ]"
433,,133,0.5791678338001867,2024-02-17 19:35:41.745644,2024-02-17 19:37:02.395230,0 days 00:01:20.649586,True,absolute_error,0.05637271202708917,8,0.8928273102481945,94,0.07932185304087201,15,9,RandomForest,166,False,False,COMPLETE,"[0.4285714285714286, 0.537142857142857, 0.5672268907563025, 0.7837301587301587]","[0.         0.         0.02272727 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02777778 0.         0.125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05050505 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.17424242 0.1010101  0.         0.         0.         0.
 0.         0.         0.         0.         0.06818182 0.
 0.27777778 0.02777778 0.         0.         0.125      0.        ]"
562,,262,0.5785842670401493,2024-02-17 19:54:15.472537,2024-02-17 19:55:30.155426,0 days 00:01:14.682889,True,absolute_error,0.04850054279138851,4,0.963892026804548,31,0.08077072070660975,15,5,RandomForest,129,False,False,COMPLETE,"[0.4722222222222222, 0.537142857142857, 0.6323529411764706, 0.6726190476190477]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00694444
 0.         0.         0.         0.         0.         0.02777778
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05       0.         0.01388889 0.
 0.         0.         0.00694444 0.         0.07638889 0.00694444
 0.11944444 0.22222222 0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.35       0.05       0.         0.         0.00694444 0.        ]"
542,,242,0.5780036181139123,2024-02-17 19:51:38.770103,2024-02-17 19:52:41.244051,0 days 00:01:02.473948,True,absolute_error,0.08922388186961018,17,0.9906402076504309,96,0.08701710500217087,18,2,RandomForest,110,False,False,COMPLETE,"[0.5128968253968254, 0.4990476190476191, 0.5976890756302521, 0.7023809523809523]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01315789
 0.         0.         0.         0.         0.01315789 0.
 0.01315789 0.         0.         0.         0.         0.
 0.         0.         0.0625     0.         0.         0.
 0.         0.         0.         0.         0.05263158 0.
 0.27960526 0.12828947 0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.25       0.0625     0.0625     0.         0.         0.        ]"
372,,72,0.5779289215686274,2024-02-17 19:27:53.047804,2024-02-17 19:28:55.198382,0 days 00:01:02.150578,True,absolute_error,0.06929373126282673,18,0.986282184143736,33,0.07141328180534694,20,10,RandomForest,44,False,False,COMPLETE,"[0.5773809523809523, 0.5076190476190476, 0.6165966386554622, 0.6101190476190477]","[0.         0.         0.04166667 0.         0.04166667 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04166667 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.29166667 0.25833333 0.         0.         0.         0.
 0.         0.         0.         0.         0.05       0.
 0.175      0.1        0.         0.         0.         0.        ]"
504,,204,0.5774789915966386,2024-02-17 19:46:15.109483,2024-02-17 19:47:40.305515,0 days 00:01:25.196032,True,absolute_error,0.05305657473830493,16,0.9754502861546551,91,0.07240815567406284,20,2,RandomForest,118,False,False,COMPLETE,"[0.5634920634920635, 0.4247619047619048, 0.5756302521008403, 0.746031746031746]","[0.         0.         0.01041667 0.         0.01388889 0.
 0.         0.         0.         0.01388889 0.         0.
 0.         0.         0.02430556 0.07291667 0.         0.02083333
 0.         0.         0.01041667 0.         0.         0.
 0.         0.         0.0625     0.         0.         0.
 0.         0.         0.         0.         0.02083333 0.
 0.27083333 0.13888889 0.01041667 0.         0.         0.
 0.         0.         0.         0.         0.01041667 0.02083333
 0.20138889 0.0625     0.01388889 0.         0.02083333 0.        ]"
548,,248,0.5767536181139122,2024-02-17 19:52:25.957991,2024-02-17 19:53:39.297274,0 days 00:01:13.339283,True,absolute_error,0.05900092315727148,7,0.9431750835839054,100,0.07615328053034029,20,9,RandomForest,99,False,False,COMPLETE,"[0.6011904761904763, 0.5, 0.5441176470588235, 0.6617063492063492]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02777778 0.         0.01470588 0.02777778 0.01470588 0.04166667
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.32679739 0.07189542 0.01470588 0.         0.         0.
 0.         0.         0.         0.         0.04248366 0.
 0.08415033 0.08333333 0.         0.         0.         0.        ]"
593,,293,0.5767127684407096,2024-02-17 19:58:28.866708,2024-02-17 19:59:35.970743,0 days 00:01:07.104035,True,absolute_error,0.03971518352400368,4,0.7844627981598638,92,0.07864922610821937,19,12,RandomForest,95,False,False,COMPLETE,"[0.5793650793650794, 0.48571428571428565, 0.6197478991596639, 0.6220238095238095]","[0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0625 0.     0.
 0.     0.     0.     0.     0.     0.     0.275  0.1    0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.25   0.3125
 0.     0.     0.     0.    ]"
488,,188,0.5765721288515406,2024-02-17 19:44:04.672539,2024-02-17 19:45:14.031796,0 days 00:01:09.359257,True,absolute_error,0.05242908155987635,14,0.9822448510391231,27,0.07391230292002463,14,7,RandomForest,114,False,False,COMPLETE,"[0.4692460317460318, 0.5314285714285714, 0.6081932773109243, 0.697420634920635]","[0.         0.         0.01666667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01666667 0.         0.         0.025      0.         0.05
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01666667 0.         0.         0.
 0.         0.01143409 0.         0.         0.         0.05
 0.25       0.11666667 0.01666667 0.         0.         0.
 0.         0.         0.         0.         0.025      0.
 0.35523258 0.05       0.         0.         0.         0.        ]"
2,243.0,243,0.5753017040149393,2024-02-17 18:03:36.817867,2024-02-17 18:03:42.841938,0 days 00:00:06.024071,True,absolute_error,0.0442651512937612,46,0.6122981104158558,56,0.0797130127067091,2,9,RandomForest,162,False,False,COMPLETE,"[0.4613095238095238, 0.537142857142857, 0.592436974789916, 0.7103174603174603]","[0.         0.01785714 0.         0.         0.         0.
 0.         0.         0.         0.00657895 0.         0.00657895
 0.01973684 0.         0.01785714 0.         0.         0.01973684
 0.00657895 0.         0.         0.         0.         0.
 0.         0.         0.01785714 0.         0.01973684 0.
 0.         0.         0.         0.         0.06578947 0.00657895
 0.32706767 0.06203008 0.         0.         0.         0.
 0.         0.         0.00657895 0.         0.01785714 0.
 0.3125     0.0625     0.         0.         0.00657895 0.        ]"
3,161.0,161,0.5749883286647992,2024-02-17 17:55:26.786898,2024-02-17 17:55:32.694242,0 days 00:00:05.907344,True,absolute_error,0.0972696547779889,44,0.6922540290753931,36,0.0782739747978838,4,10,RandomForest,162,False,False,COMPLETE,"[0.5029761904761905, 0.5, 0.5955882352941176, 0.701388888888889]","[0.         0.02272727 0.02272727 0.         0.         0.
 0.         0.         0.         0.         0.         0.01136364
 0.01136364 0.         0.         0.         0.00568182 0.00568182
 0.0334596  0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.01136364 0.
 0.02272727 0.         0.         0.         0.0625     0.00568182
 0.2260101  0.17487374 0.00568182 0.         0.02777778 0.
 0.         0.         0.00568182 0.         0.         0.
 0.05555556 0.02777778 0.         0.         0.01136364 0.        ]"
568,,268,0.5746965452847806,2024-02-17 19:54:59.673834,2024-02-17 19:56:19.310498,0 days 00:01:19.636664,True,absolute_error,0.03248718139039525,8,0.9132231418398833,98,0.06225844655608032,14,8,RandomForest,22,False,False,COMPLETE,"[0.5416666666666667, 0.5, 0.5924369747899161, 0.6646825396825397]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.5        0.08333333 0.         0.         0.         0.
 0.         0.         0.         0.         0.08333333 0.
 0.         0.         0.         0.         0.         0.        ]"
449,,149,0.574562324929972,2024-02-17 19:38:04.016790,2024-02-17 19:39:34.086378,0 days 00:01:30.069588,True,absolute_error,0.04717568995373814,10,0.9314002014612696,11,0.063771087712858,14,8,RandomForest,125,False,False,COMPLETE,"[0.5287698412698413, 0.5142857142857143, 0.5399159663865546, 0.7152777777777778]","[0.         0.00806452 0.00806452 0.         0.00961538 0.00806452
 0.02272727 0.         0.         0.00806452 0.         0.
 0.0176799  0.         0.         0.10606061 0.         0.03846154
 0.         0.         0.         0.         0.00806452 0.
 0.         0.         0.0388563  0.         0.00961538 0.
 0.         0.03307261 0.         0.         0.00961538 0.00961538
 0.17719377 0.16619671 0.01612903 0.         0.         0.00806452
 0.         0.00806452 0.00806452 0.         0.0176799  0.00961538
 0.23411853 0.         0.         0.         0.01923077 0.        ]"
528,,228,0.5738567927170868,2024-02-17 19:49:48.913982,2024-02-17 19:50:47.560442,0 days 00:00:58.646460,True,absolute_error,0.05514293709793749,13,0.7470015515834217,36,0.061996444435913026,15,8,RandomForest,99,False,False,COMPLETE,"[0.4851190476190476, 0.54, 0.5798319327731092, 0.6904761904761905]","[0.         0.         0.03029221 0.00892857 0.025625   0.
 0.03125    0.         0.         0.02       0.         0.01136364
 0.01785714 0.         0.         0.04455357 0.         0.04545455
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04348214 0.         0.01136364 0.
 0.         0.02332476 0.         0.         0.03409091 0.01136364
 0.18309253 0.15590097 0.         0.         0.         0.00892857
 0.         0.         0.00892857 0.         0.015625   0.01136364
 0.19703238 0.03125    0.01892857 0.         0.01       0.        ]"
413,,113,0.5737628384687208,2024-02-17 19:32:55.259217,2024-02-17 19:34:17.637188,0 days 00:01:22.377971,True,absolute_error,0.053303705548110356,4,0.8032945179470394,94,0.0783247830628426,18,3,RandomForest,133,False,False,COMPLETE,"[0.5396825396825397, 0.5, 0.5609243697478992, 0.6944444444444444]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01923077 0.         0.         0.08333333
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04166667 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.21474359 0.06089744 0.         0.         0.         0.
 0.         0.         0.         0.         0.03846154 0.
 0.125      0.08333333 0.         0.         0.08333333 0.        ]"
4,241.0,241,0.5729347572362279,2024-02-17 18:03:24.974702,2024-02-17 18:03:30.971457,0 days 00:00:05.996755,True,absolute_error,0.0855124263832807,45,0.6223540683380976,54,0.0783323404416198,3,9,RandomForest,158,False,False,COMPLETE,"[0.45535714285714285, 0.5780952380952381, 0.6313025210084033, 0.6269841269841271]","[0.         0.01666667 0.         0.         0.         0.
 0.03125    0.         0.         0.00694444 0.         0.00694444
 0.01388889 0.         0.01666667 0.         0.         0.01388889
 0.00694444 0.         0.         0.         0.         0.
 0.         0.         0.04791667 0.         0.02083333 0.
 0.         0.         0.         0.         0.06944444 0.01388889
 0.49166667 0.13541667 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03819444 0.0625     0.         0.         0.00694444 0.        ]"
336,,36,0.5729090802987862,2024-02-17 19:22:36.594796,2024-02-17 19:23:48.005319,0 days 00:01:11.410523,True,absolute_error,0.07186389875512063,2,0.966568346448629,27,0.07640580907959152,15,3,RandomForest,175,False,False,COMPLETE,"[0.4623015873015873, 0.537142857142857, 0.5808823529411765, 0.7113095238095238]","[0.         0.         0.         0.         0.         0.
 0.01666667 0.         0.         0.         0.         0.
 0.00943396 0.         0.015625   0.01666667 0.00471698 0.00943396
 0.00471698 0.         0.         0.         0.         0.
 0.         0.         0.03229167 0.         0.01415094 0.
 0.015625   0.         0.00471698 0.         0.08490566 0.00471698
 0.2192217  0.11574292 0.02034198 0.         0.         0.
 0.         0.         0.00471698 0.         0.04895833 0.015625
 0.30367531 0.03333333 0.         0.         0.00471698 0.        ]"
438,,138,0.5727398459383753,2024-02-17 19:36:22.534397,2024-02-17 19:37:49.060035,0 days 00:01:26.525638,True,absolute_error,0.05846375538182704,6,0.9748213393175835,17,0.07677836114988991,20,5,RandomForest,200,False,False,COMPLETE,"[0.5615079365079364, 0.5085714285714286, 0.5472689075630253, 0.6736111111111112]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00925926 0.
 0.00925926 0.         0.         0.01785714 0.         0.05555556
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01785714 0.         0.         0.
 0.02777778 0.         0.         0.         0.         0.
 0.27579365 0.11772487 0.01851852 0.         0.         0.
 0.00925926 0.         0.         0.         0.04563492 0.
 0.1712963  0.19642857 0.         0.         0.02777778 0.        ]"
523,,223,0.5722111344537816,2024-02-17 19:48:59.087752,2024-02-17 19:50:11.587368,0 days 00:01:12.499616,True,absolute_error,0.06628807027631953,22,0.9281561094117937,67,0.06879250265674114,20,2,RandomForest,169,False,False,COMPLETE,"[0.5069444444444444, 0.4780952380952381, 0.5934873949579832, 0.7103174603174603]","[0.         0.00714286 0.01428571 0.02030075 0.00961538 0.
 0.02277328 0.         0.         0.02884615 0.         0.00961538
 0.00714286 0.         0.01675824 0.02277328 0.01       0.03
 0.         0.         0.00714286 0.         0.         0.
 0.         0.         0.02744361 0.         0.         0.
 0.         0.         0.         0.         0.04923077 0.02
 0.24471949 0.18532099 0.00714286 0.         0.         0.01
 0.         0.         0.         0.         0.04774436 0.
 0.1264546  0.02631579 0.00961538 0.         0.03961538 0.        ]"
418,,118,0.571968370681606,2024-02-17 19:33:36.650838,2024-02-17 19:34:40.430318,0 days 00:01:03.779480,True,absolute_error,0.0756888783778418,2,0.8681465745744421,78,0.07572779587609126,16,5,RandomForest,144,False,False,COMPLETE,"[0.4732142857142857, 0.5, 0.5745798319327731, 0.7400793650793651]","[0.      0.0125  0.0125  0.      0.      0.      0.025   0.      0.
 0.      0.      0.      0.      0.      0.      0.025   0.      0.0625
 0.      0.      0.      0.      0.      0.      0.      0.      0.025
 0.      0.      0.      0.      0.      0.      0.      0.      0.03125
 0.29375 0.0875  0.      0.      0.      0.      0.      0.      0.
 0.      0.025   0.      0.06875 0.05    0.      0.      0.03125 0.     ]"
447,,147,0.5715598739495799,2024-02-17 19:37:45.925673,2024-02-17 19:39:08.849469,0 days 00:01:22.923796,True,absolute_error,0.05653479392549515,12,0.7325332434674634,86,0.08386394393957906,18,10,RandomForest,160,False,False,COMPLETE,"[0.47023809523809523, 0.5, 0.5987394957983193, 0.7172619047619048]","[0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.      0.      0.      0.      0.      0.      0.      0.      0.09375
 0.      0.      0.      0.      0.      0.      0.      0.      0.
 0.34375 0.03125 0.      0.      0.      0.      0.      0.      0.
 0.      0.03125 0.      0.      0.      0.      0.      0.25    0.     ]"
440,,140,0.570797735760971,2024-02-17 19:36:44.755805,2024-02-17 19:38:02.716653,0 days 00:01:17.960848,True,absolute_error,0.04670271701324039,19,0.9344527631649076,95,0.06293788697856174,20,3,RandomForest,146,False,False,COMPLETE,"[0.5307539682539683, 0.5171428571428571, 0.5210084033613445, 0.7142857142857143]","[0.         0.         0.02282819 0.         0.         0.
 0.01717342 0.         0.         0.00984997 0.01785714 0.
 0.01041667 0.         0.0246139  0.0411036  0.00714286 0.04285714
 0.         0.         0.         0.01041667 0.         0.
 0.         0.         0.01934524 0.00675676 0.00714286 0.
 0.         0.         0.         0.         0.02142857 0.01428571
 0.24152188 0.14923144 0.00892857 0.         0.01041667 0.025
 0.01785714 0.         0.00892857 0.         0.02827381 0.
 0.1360843  0.05208333 0.01351351 0.         0.03494208 0.        ]"
469,,169,0.569765406162465,2024-02-17 19:41:10.141905,2024-02-17 19:42:34.165907,0 days 00:01:24.024002,True,absolute_error,0.044633165276439436,14,0.8715585900647238,30,0.07692533100106176,18,5,RandomForest,120,False,False,COMPLETE,"[0.4722222222222222, 0.5, 0.5588235294117647, 0.748015873015873]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02083333 0.03571429 0.         0.0625
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.0625
 0.16071429 0.07738095 0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.
 0.09821429 0.07142857 0.         0.         0.0625     0.        ]"
5,195.0,195,0.5687768440709617,2024-02-17 17:58:51.893326,2024-02-17 17:58:58.101463,0 days 00:00:06.208137,True,absolute_error,0.0849692333231716,47,0.6177188545028944,55,0.0783047001234097,3,9,RandomForest,169,False,False,COMPLETE,"[0.4751984126984127, 0.5780952380952381, 0.5819327731092436, 0.6398809523809523]","[0.         0.01666667 0.         0.         0.         0.
 0.03125    0.         0.         0.00609756 0.         0.00609756
 0.01219512 0.         0.01666667 0.         0.00609756 0.02439024
 0.00609756 0.         0.         0.         0.         0.
 0.         0.         0.04791667 0.         0.01829268 0.
 0.         0.         0.         0.         0.06707317 0.01219512
 0.52347561 0.09954268 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03734756 0.0625     0.         0.         0.00609756 0.        ]"
