,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
5,272.0,272,0.640974765974766,2024-01-27 19:15:02.770789,2024-01-27 19:15:30.478359,0 days 00:00:27.707570,True,absolute_error,0.0224195216762997,3,0.9992703177132852,43,0.0633135253589217,2,17,RandomForest,172,False,False,COMPLETE,"[0.6924603174603174, 0.6121794871794872, 0.7638888888888888, 0.49537037037037035]","[0.         0.06645408 0.00510204 0.         0.02270408 0.01020408
 0.0125     0.         0.02777778 0.06861984 0.05395408 0.
 0.         0.         0.01530612 0.         0.         0.0505102
 0.         0.         0.0125     0.05277778 0.         0.00510204
 0.         0.         0.03125    0.00510204 0.04027778 0.025
 0.         0.02270408 0.         0.         0.         0.00510204
 0.09537982 0.12091837 0.         0.02777778 0.01936202 0.
 0.         0.         0.00510204 0.01020408 0.01530612 0.0606576
 0.0567602  0.00510204 0.         0.         0.04537982 0.00510204]"
686,,386,0.640871426027676,2024-02-16 13:57:28.676525,2024-02-16 13:57:54.189492,0 days 00:00:25.512967,True,absolute_error,0.02483843169366862,4,0.9664402083897693,42,0.06314965589358545,2,17,RandomForest,160,False,False,COMPLETE,"[0.6984126984126984, 0.6121794871794872, 0.7829861111111112, 0.4699074074074074]","[0.         0.07292603 0.         0.         0.02332285 0.00943396
 0.01388889 0.         0.02777778 0.07125296 0.06375412 0.
 0.         0.         0.01415094 0.         0.         0.05136268
 0.         0.         0.01388889 0.05555556 0.         0.00471698
 0.         0.         0.03571429 0.00943396 0.04638365 0.01388889
 0.         0.00943396 0.         0.         0.00471698 0.00471698
 0.07764301 0.12305331 0.         0.02777778 0.02151434 0.
 0.         0.         0.00471698 0.00943396 0.01415094 0.06027254
 0.05929919 0.00471698 0.         0.         0.04638365 0.00471698]"
618,,318,0.6399222883597884,2024-02-16 13:35:24.220593,2024-02-16 13:35:51.793066,0 days 00:00:27.572473,True,absolute_error,0.0226623149814548,3,0.979149536292055,42,0.06185357751122435,2,18,RandomForest,170,False,False,COMPLETE,"[0.7182539682539683, 0.6388888888888888, 0.7326388888888888, 0.4699074074074074]","[0.         0.07005093 0.         0.         0.05495324 0.01709527
 0.00862069 0.         0.025      0.05459128 0.05704684 0.
 0.         0.         0.02133255 0.         0.         0.03404442
 0.         0.         0.00862069 0.04647867 0.         0.
 0.         0.01285798 0.03571429 0.00847458 0.04647867 0.01724138
 0.         0.01709527 0.         0.         0.         0.00423729
 0.08190073 0.12680554 0.         0.025      0.02198674 0.00862069
 0.         0.         0.00423729 0.00847458 0.01271186 0.05423729
 0.05690073 0.00423729 0.00862069 0.         0.04209527 0.00423729]"
573,,273,0.6397601241351242,2024-01-27 19:15:30.497058,2024-01-27 19:15:58.042090,0 days 00:00:27.545032,True,absolute_error,0.02227388446882736,3,0.9712120094022177,43,0.06329078462475933,2,17,RandomForest,171,False,False,COMPLETE,,
582,,282,0.6397601241351242,2024-01-27 19:18:48.767455,2024-01-27 19:19:17.690930,0 days 00:00:28.923475,True,absolute_error,0.02205893454553585,3,0.9685681732941808,45,0.06326189094515304,2,17,RandomForest,173,False,False,COMPLETE,,
7,282.0,282,0.6397601241351242,2024-01-27 19:18:48.767455,2024-01-27 19:19:17.690930,0 days 00:00:28.923475,True,absolute_error,0.0220589345455358,3,0.9685681732941808,45,0.063261890945153,2,17,RandomForest,173,False,False,COMPLETE,"[0.7023809523809524, 0.6228632478632479, 0.7638888888888888, 0.4699074074074074]","[0.         0.06933498 0.         0.         0.04612069 0.00862069
 0.0125     0.         0.025      0.06425754 0.06114532 0.
 0.         0.         0.01293103 0.         0.         0.05086207
 0.         0.         0.0125     0.05       0.         0.
 0.         0.00431034 0.03571429 0.00862069 0.04181034 0.025
 0.         0.02112069 0.         0.         0.00862069 0.00431034
 0.07795567 0.12272167 0.         0.025      0.01936315 0.
 0.         0.         0.00431034 0.00862069 0.01293103 0.05431034
 0.05726601 0.00431034 0.         0.         0.04612069 0.00431034]"
6,273.0,273,0.6397601241351242,2024-01-27 19:15:30.497058,2024-01-27 19:15:58.042090,0 days 00:00:27.545032,True,absolute_error,0.0222738844688273,3,0.9712120094022176,43,0.0632907846247593,2,17,RandomForest,171,False,False,COMPLETE,"[0.7023809523809524, 0.6228632478632479, 0.7638888888888888, 0.4699074074074074]","[0.         0.06933498 0.         0.         0.04612069 0.00862069
 0.0125     0.         0.025      0.06425696 0.06114532 0.
 0.         0.         0.01293103 0.         0.         0.05086207
 0.         0.         0.0125     0.05       0.         0.
 0.         0.00431034 0.03571429 0.00862069 0.04181034 0.025
 0.         0.02112069 0.         0.         0.00862069 0.00431034
 0.07795567 0.12272167 0.         0.025      0.01936373 0.
 0.         0.         0.00431034 0.00862069 0.01293103 0.05431034
 0.05726601 0.00431034 0.         0.         0.04612069 0.00431034]"
8,245.0,245,0.6396106786731787,2024-01-27 19:05:09.216207,2024-01-27 19:05:39.857912,0 days 00:00:30.641705,True,absolute_error,0.0264439179864686,2,0.9955332254783564,48,0.0632499177765253,2,16,RandomForest,177,False,False,COMPLETE,"[0.7043650793650793, 0.6121794871794872, 0.7465277777777778, 0.49537037037037035]","[0.         0.07181679 0.00490196 0.         0.02170868 0.00980392
 0.01685618 0.         0.02777778 0.07167169 0.05295868 0.
 0.         0.         0.01470588 0.         0.         0.04831933
 0.         0.         0.01190476 0.0515873  0.         0.00490196
 0.         0.         0.03125    0.00980392 0.03968254 0.02380952
 0.         0.02170868 0.         0.         0.         0.00490196
 0.09517974 0.11852241 0.         0.02777778 0.01843101 0.
 0.         0.         0.00490196 0.00980392 0.01470588 0.06045752
 0.0557598  0.00490196 0.         0.         0.0445845  0.00490196]"
545,,245,0.6396106786731787,2024-01-27 19:05:09.216207,2024-01-27 19:05:39.857912,0 days 00:00:30.641705,True,absolute_error,0.02644391798646864,2,0.9955332254783564,48,0.06324991777652533,2,16,RandomForest,177,False,False,COMPLETE,,
781,,481,0.6390256155881155,2024-02-16 14:26:07.518267,2024-02-16 14:26:31.358627,0 days 00:00:23.840360,True,absolute_error,0.021201430506924048,2,0.9813507369916661,35,0.06156286603289322,2,16,RandomForest,171,False,False,COMPLETE,"[0.7162698412698413, 0.6303418803418803, 0.7395833333333333, 0.4699074074074074]","[0.         0.08297351 0.         0.         0.05064735 0.01600922
 0.0078125  0.         0.02272727 0.05006012 0.05582187 0.
 0.         0.         0.01229508 0.         0.         0.04021516
 0.         0.         0.0078125  0.04245063 0.         0.
 0.         0.00409836 0.03571429 0.00819672 0.05026313 0.0234375
 0.         0.01600922 0.         0.         0.00819672 0.00409836
 0.07893336 0.13175132 0.         0.02272727 0.01992637 0.
 0.         0.         0.00409836 0.00819672 0.01229508 0.04955291
 0.05620609 0.00409836 0.0078125  0.         0.06146377 0.00409836]"
536,,236,0.6383674196174196,2024-01-27 19:01:21.839235,2024-01-27 19:01:52.130678,0 days 00:00:30.291443,True,absolute_error,0.027306044048710863,2,0.9794059773989626,47,0.06535801864280202,2,16,RandomForest,181,False,False,COMPLETE,,
9,236.0,236,0.6383674196174196,2024-01-27 19:01:21.839235,2024-01-27 19:01:52.130678,0 days 00:00:30.291443,True,absolute_error,0.0273060440487108,2,0.9794059773989626,47,0.065358018642802,2,16,RandomForest,181,False,False,COMPLETE,"[0.6984126984126985, 0.6282051282051282, 0.7569444444444444, 0.4699074074074074]","[0.         0.07032967 0.         0.         0.02211538 0.00961538
 0.0125     0.         0.03571429 0.03942308 0.06263736 0.
 0.         0.         0.01442308 0.         0.         0.04903846
 0.         0.         0.0125     0.06071429 0.         0.00480769
 0.         0.         0.03571429 0.00961538 0.04821429 0.025
 0.         0.02211538 0.         0.         0.00961538 0.00480769
 0.08104396 0.1271978  0.         0.03571429 0.025      0.
 0.         0.         0.         0.00961538 0.01442308 0.04052198
 0.05975275 0.         0.         0.         0.05302198 0.00480769]"
624,,324,0.6381766381766382,2024-02-16 13:37:28.099675,2024-02-16 13:37:58.339547,0 days 00:00:30.239872,True,absolute_error,0.01952650978191626,2,0.9798196939303633,46,0.06432056700277895,2,18,RandomForest,168,False,False,COMPLETE,"[0.6944444444444444, 0.6036324786324787, 0.7847222222222222, 0.4699074074074074]","[0.         0.071834   0.         0.         0.02296182 0.00980392
 0.01315789 0.         0.03125    0.06736971 0.06357806 0.
 0.         0.         0.01470588 0.         0.         0.05082559
 0.         0.         0.01315789 0.05756579 0.         0.00490196
 0.         0.         0.03571429 0.00980392 0.04440789 0.01315789
 0.         0.02296182 0.         0.         0.00490196 0.00490196
 0.07676821 0.12870411 0.         0.03125    0.02631579 0.
 0.         0.         0.00490196 0.00980392 0.01470588 0.03615196
 0.06022409 0.         0.         0.         0.04930986 0.00490196]"
620,,320,0.6381432514245015,2024-02-16 13:35:59.283121,2024-02-16 13:36:23.757132,0 days 00:00:24.474011,True,absolute_error,0.02275661218870768,3,0.9805179639417995,36,0.06462493416153896,2,18,RandomForest,165,False,False,COMPLETE,"[0.6944444444444444, 0.6121794871794872, 0.7760416666666667, 0.4699074074074074]","[0.         0.07349206 0.         0.         0.02388889 0.01
 0.01388889 0.         0.02777778 0.06555556 0.06460317 0.
 0.         0.         0.015      0.         0.         0.05277778
 0.         0.         0.01388889 0.05555556 0.         0.005
 0.         0.         0.03571429 0.01       0.04166667 0.01388889
 0.         0.01       0.         0.         0.005      0.005
 0.07349206 0.12531746 0.         0.02777778 0.02777778 0.
 0.         0.         0.005      0.01       0.015      0.06055556
 0.06071429 0.         0.         0.         0.04666667 0.005     ]"
10,250.0,250,0.6381225834350834,2024-01-27 19:07:17.810949,2024-01-27 19:07:48.635995,0 days 00:00:30.825046,True,absolute_error,0.0264142829837691,2,0.9995534994561176,48,0.0633921221537627,2,16,RandomForest,178,False,False,COMPLETE,"[0.6984126984126984, 0.6121794871794872, 0.7465277777777778, 0.49537037037037035]","[0.         0.07162854 0.00480769 0.         0.02152015 0.00961538
 0.01685589 0.         0.02777778 0.07138899 0.05277015 0.
 0.         0.         0.01442308 0.         0.         0.04784799
 0.         0.         0.01190476 0.0515873  0.         0.00480769
 0.         0.         0.03125    0.00961538 0.03968254 0.02380952
 0.         0.02152015 0.         0.         0.         0.00480769
 0.09508547 0.12248168 0.         0.02777778 0.01843091 0.
 0.         0.         0.00480769 0.00961538 0.01442308 0.06036325
 0.05528846 0.00480769 0.         0.         0.04449023 0.00480769]"
550,,250,0.6381225834350834,2024-01-27 19:07:17.810949,2024-01-27 19:07:48.635995,0 days 00:00:30.825046,True,absolute_error,0.02641428298376913,2,0.9995534994561175,48,0.06339212215376273,2,16,RandomForest,178,False,False,COMPLETE,,
539,,239,0.6381225834350834,2024-01-27 19:02:28.497682,2024-01-27 19:02:58.707820,0 days 00:00:30.210138,True,absolute_error,0.025190975593393266,2,0.9936256600096496,47,0.06324568386372671,2,16,RandomForest,178,False,False,COMPLETE,,
11,239.0,239,0.6381225834350834,2024-01-27 19:02:28.497682,2024-01-27 19:02:58.707820,0 days 00:00:30.210138,True,absolute_error,0.0251909755933932,2,0.9936256600096496,47,0.0632456838637267,2,16,RandomForest,178,False,False,COMPLETE,"[0.6984126984126984, 0.6121794871794872, 0.7465277777777778, 0.49537037037037035]","[0.         0.07162822 0.00480769 0.         0.02152015 0.00961538
 0.01685621 0.         0.02777778 0.0713882  0.05277015 0.
 0.         0.         0.01442308 0.         0.         0.04784799
 0.         0.         0.01190476 0.0515873  0.         0.00480769
 0.         0.         0.03125    0.00961538 0.03968254 0.02380952
 0.         0.02152015 0.         0.         0.         0.00480769
 0.09508547 0.12248168 0.         0.02777778 0.0184317  0.
 0.         0.         0.00480769 0.00961538 0.01442308 0.06036325
 0.05528846 0.00480769 0.         0.         0.04449023 0.00480769]"
584,,284,0.6378380011192512,2024-01-27 19:19:42.795431,2024-01-27 19:20:10.000128,0 days 00:00:27.204697,True,absolute_error,0.02604314242352917,3,0.973601881253752,42,0.06301873549507056,2,17,RandomForest,171,False,False,COMPLETE,,
12,284.0,284,0.6378380011192512,2024-01-27 19:19:42.795431,2024-01-27 19:20:10.000128,0 days 00:00:27.204697,True,absolute_error,0.0260431424235291,3,0.973601881253752,42,0.0630187354950705,2,17,RandomForest,171,False,False,COMPLETE,"[0.6964285714285715, 0.6228632478632479, 0.7621527777777778, 0.4699074074074074]","[0.         0.07050465 0.         0.         0.04663247 0.00847458
 0.01315789 0.         0.025      0.06571574 0.06158404 0.
 0.         0.         0.01271186 0.         0.         0.05173952
 0.         0.         0.01315789 0.05131579 0.         0.
 0.         0.00423729 0.03571429 0.00847458 0.04239518 0.02631579
 0.         0.00847458 0.         0.         0.00847458 0.00423729
 0.07766344 0.12695935 0.         0.025      0.02039042 0.
 0.         0.         0.00423729 0.00847458 0.01271186 0.05423729
 0.05690073 0.00423729 0.         0.         0.04663247 0.00423729]"
13,263.0,263,0.6375279812779813,2024-01-27 19:11:41.296843,2024-01-27 19:12:11.438083,0 days 00:00:30.141240,True,absolute_error,0.0261939335821879,3,0.9785232951560674,46,0.0637010956987571,2,16,RandomForest,179,False,False,COMPLETE,"[0.7003968253968254, 0.6228632478632479, 0.7569444444444444, 0.4699074074074074]","[0.         0.06948622 0.         0.         0.04627193 0.00877193
 0.0125     0.         0.025      0.06315789 0.06575815 0.
 0.         0.         0.01315789 0.         0.         0.04692982
 0.         0.         0.0125     0.05       0.         0.00438596
 0.         0.         0.03571429 0.00877193 0.04188596 0.025
 0.         0.02127193 0.         0.         0.00877193 0.00438596
 0.07387218 0.12340226 0.         0.025      0.025      0.
 0.         0.         0.00438596 0.00877193 0.01315789 0.05438596
 0.05764411 0.00438596 0.         0.         0.04188596 0.00438596]"
563,,263,0.6375279812779813,2024-01-27 19:11:41.296843,2024-01-27 19:12:11.438083,0 days 00:00:30.141240,True,absolute_error,0.02619393358218798,3,0.9785232951560674,46,0.06370109569875712,2,16,RandomForest,179,False,False,COMPLETE,,
875,,575,0.6372942740130241,2024-02-16 14:54:03.847682,2024-02-16 14:54:37.644122,0 days 00:00:33.796440,True,absolute_error,0.022950600585459238,2,0.9642424480878771,52,0.06191753443955336,2,16,RandomForest,184,False,False,COMPLETE,"[0.7142857142857143, 0.6410256410256411, 0.7239583333333333, 0.4699074074074074]","[nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan]"
548,,248,0.6372545278795279,2024-01-27 19:06:41.034331,2024-01-27 19:07:11.409651,0 days 00:00:30.375320,True,absolute_error,0.027004099111528075,2,0.9988569261960873,48,0.06363196366020689,2,16,RandomForest,176,False,False,COMPLETE,,
14,248.0,248,0.6372545278795279,2024-01-27 19:06:41.034331,2024-01-27 19:07:11.409651,0 days 00:00:30.375320,True,absolute_error,0.027004099111528,2,0.9988569261960872,48,0.0636319636602068,2,16,RandomForest,176,False,False,COMPLETE,"[0.6845238095238095, 0.6121794871794872, 0.7569444444444444, 0.49537037037037035]","[0.         0.06605392 0.00490196 0.         0.02230392 0.00980392
 0.0125     0.         0.02777778 0.0625817  0.05355392 0.
 0.         0.         0.01470588 0.         0.         0.0495098
 0.         0.         0.0125     0.05277778 0.         0.00490196
 0.         0.         0.03125    0.00980392 0.04027778 0.025
 0.         0.02230392 0.         0.         0.         0.00490196
 0.09517974 0.12401961 0.         0.02777778 0.025      0.
 0.         0.         0.00490196 0.00980392 0.01470588 0.06045752
 0.0557598  0.00490196 0.         0.         0.04517974 0.00490196]"
15,260.0,260,0.63713051994302,2024-01-27 19:10:34.665488,2024-01-27 19:11:05.737727,0 days 00:00:31.072239,True,absolute_error,0.0240472344582728,4,0.98279899045404,48,0.0632473917099982,2,16,RandomForest,180,False,False,COMPLETE,"[0.6944444444444444, 0.6121794871794872, 0.7465277777777778, 0.49537037037037035]","[0.         0.0716288  0.00480769 0.         0.02152015 0.00961538
 0.01685563 0.         0.02777778 0.07138847 0.05757784 0.
 0.         0.         0.01442308 0.         0.         0.04784799
 0.         0.         0.01190476 0.0515873  0.         0.00480769
 0.         0.         0.03125    0.00961538 0.03968254 0.02380952
 0.         0.02152015 0.         0.         0.         0.00480769
 0.09508547 0.11767399 0.         0.02777778 0.01843143 0.
 0.         0.         0.00480769 0.00961538 0.01442308 0.06036325
 0.05528846 0.00480769 0.         0.         0.04449023 0.00480769]"
16,258.0,258,0.63713051994302,2024-01-27 19:09:35.114332,2024-01-27 19:10:06.603585,0 days 00:00:31.489253,True,absolute_error,0.0246747164350534,2,0.9820333866868168,49,0.0632282702498524,2,16,RandomForest,179,False,False,COMPLETE,"[0.6944444444444444, 0.6121794871794872, 0.7465277777777778, 0.49537037037037035]","[0.         0.07162892 0.00480769 0.         0.02152015 0.00961538
 0.01685551 0.         0.02777778 0.07138932 0.05757784 0.
 0.         0.         0.01442308 0.         0.         0.04784799
 0.         0.         0.01190476 0.0515873  0.         0.00480769
 0.         0.         0.03125    0.00961538 0.03968254 0.02380952
 0.         0.02152015 0.         0.         0.         0.00480769
 0.09508547 0.11767399 0.         0.02777778 0.01843058 0.
 0.         0.         0.00480769 0.00961538 0.01442308 0.06036325
 0.05528846 0.00480769 0.         0.         0.04449023 0.00480769]"
558,,258,0.63713051994302,2024-01-27 19:09:35.114332,2024-01-27 19:10:06.603585,0 days 00:00:31.489253,True,absolute_error,0.024674716435053437,2,0.9820333866868168,49,0.06322827024985246,2,16,RandomForest,179,False,False,COMPLETE,,
560,,260,0.63713051994302,2024-01-27 19:10:34.665488,2024-01-27 19:11:05.737727,0 days 00:00:31.072239,True,absolute_error,0.024047234458272823,4,0.9827989904540401,48,0.06324739170999827,2,16,RandomForest,180,False,False,COMPLETE,,
660,,360,0.6356630926943427,2024-02-16 13:49:15.706947,2024-02-16 13:49:42.642023,0 days 00:00:26.935076,True,absolute_error,0.027054175124891663,3,0.9807308723245828,43,0.0643642872155953,2,15,RandomForest,166,False,False,COMPLETE,"[0.6845238095238095, 0.6121794871794872, 0.7760416666666667, 0.4699074074074074]","[0.         0.07329599 0.         0.         0.02369281 0.00980392
 0.01388889 0.         0.02777778 0.06535948 0.06430906 0.
 0.         0.         0.01470588 0.         0.         0.05228758
 0.         0.         0.01388889 0.05555556 0.         0.00490196
 0.         0.         0.03571429 0.00980392 0.04166667 0.01388889
 0.         0.00980392 0.         0.         0.00490196 0.00490196
 0.07329599 0.12943511 0.         0.02777778 0.02777778 0.
 0.         0.         0.00490196 0.00980392 0.01470588 0.06045752
 0.06022409 0.         0.         0.         0.04656863 0.00490196]"
