,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
911,,611,0.6044502801120448,2024-02-18 20:48:05.356778,2024-02-18 20:48:08.547662,0 days 00:00:03.190884,True,absolute_error,0.010673606426774453,17,0.4498001593215968,15,0.0239006324830199,19,5,RandomForest,14,False,False,COMPLETE,"[0.6378968253968254, 0.5638095238095238, 0.657563025210084, 0.558531746031746]","[0.         0.00792123 0.04255273 0.         0.07056019 0.00970338
 0.00623237 0.         0.         0.00970321 0.         0.
 0.0170466  0.         0.         0.00708925 0.         0.02463032
 0.         0.02205087 0.         0.02272727 0.01683323 0.01353833
 0.         0.         0.02083333 0.         0.01746586 0.02783417
 0.         0.         0.         0.02465567 0.03575019 0.
 0.18575547 0.10509369 0.00640027 0.01125157 0.01112996 0.
 0.         0.01434888 0.         0.         0.         0.01657239
 0.21661487 0.01036553 0.0111724  0.00450585 0.00966094 0.        ]"
725,,425,0.6010679271708683,2024-02-18 20:36:02.637593,2024-02-18 20:36:06.157312,0 days 00:00:03.519719,True,absolute_error,0.013313179689144953,24,0.15147005354622156,19,0.043622622338213186,19,7,RandomForest,10,False,False,COMPLETE,"[0.6170634920634921, 0.5285714285714286, 0.7090336134453781, 0.5496031746031746]","[0.         0.         0.         0.         0.08571429 0.03571429
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01609868 0.         0.08333333
 0.         0.03571429 0.         0.         0.         0.01966516
 0.         0.         0.01833483 0.         0.         0.
 0.         0.         0.         0.         0.06737945 0.
 0.26247274 0.01604913 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.28809524 0.         0.03571429 0.         0.03571429 0.        ]"
957,,657,0.6004073295985062,2024-02-18 20:51:08.574057,2024-02-18 20:51:11.922468,0 days 00:00:03.348411,True,absolute_error,0.008336925025001034,24,0.21112501100529246,60,0.03273868794072937,19,5,RandomForest,10,False,False,COMPLETE,"[0.6557539682539683, 0.5247619047619048, 0.6050420168067226, 0.6160714285714286]","[0.         0.         0.03571429 0.         0.09582292 0.01388544
 0.03571429 0.01305234 0.         0.         0.         0.03125
 0.         0.         0.         0.06696429 0.04166667 0.03571429
 0.         0.         0.         0.01754591 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0182618  0.         0.05742401 0.
 0.19304773 0.02530478 0.         0.         0.01816838 0.
 0.         0.         0.         0.01736456 0.02830069 0.
 0.18336908 0.         0.03571429 0.         0.03571429 0.        ]"
984,,684,0.6003956582633053,2024-02-18 20:53:09.842238,2024-02-18 20:53:13.479258,0 days 00:00:03.637020,True,absolute_error,0.011911660699828026,22,0.34419628201800334,66,0.004573685501092606,19,6,RandomForest,10,False,False,COMPLETE,"[0.6051587301587301, 0.439047619047619, 0.6470588235294118, 0.7103174603174603]","[0.         0.02051808 0.02659832 0.         0.09610167 0.01008603
 0.01191494 0.         0.00630765 0.01850095 0.         0.0088291
 0.01268634 0.00837723 0.06325553 0.03275573 0.04204347 0.
 0.01101536 0.00600262 0.         0.03922247 0.         0.
 0.         0.         0.         0.03933004 0.02042954 0.
 0.01083546 0.         0.         0.0289608  0.         0.
 0.11163795 0.11536366 0.         0.         0.01855462 0.01029298
 0.         0.0045278  0.         0.         0.03748665 0.
 0.12560242 0.00425145 0.04337852 0.         0.01513263 0.        ]"
623,,323,0.5985673436041083,2024-02-18 20:29:07.330404,2024-02-18 20:29:10.903752,0 days 00:00:03.573348,True,absolute_error,0.011137324836710469,21,0.20659366837734094,59,0.03770018469859303,20,4,RandomForest,13,False,False,COMPLETE,"[0.5992063492063492, 0.6047619047619048, 0.5682773109243697, 0.6220238095238095]","[0.         0.02272727 0.02777778 0.         0.03809022 0.02272727
 0.02777778 0.01325501 0.         0.         0.         0.02272727
 0.         0.01356622 0.         0.07828283 0.025      0.
 0.         0.02272727 0.02272727 0.03528666 0.         0.
 0.         0.         0.         0.         0.         0.01297881
 0.         0.02777778 0.         0.         0.03643378 0.
 0.20343533 0.02566684 0.         0.         0.01521839 0.
 0.         0.         0.         0.         0.00963706 0.04545455
 0.1825428  0.02272727 0.02272727 0.         0.02272727 0.        ]"
738,,438,0.5964186507936509,2024-02-18 20:36:52.783036,2024-02-18 20:36:57.069065,0 days 00:00:04.286029,True,absolute_error,0.012100797181376903,20,0.21141769336573404,13,0.03737863984486797,19,6,RandomForest,16,False,False,COMPLETE,"[0.5902777777777778, 0.5771428571428572, 0.6071428571428572, 0.6111111111111112]","[0.         0.01923077 0.010745   0.         0.03349941 0.03287089
 0.02777778 0.02307038 0.         0.02272727 0.         0.
 0.         0.01335422 0.         0.11094122 0.01437926 0.03107529
 0.         0.01923077 0.00848577 0.         0.01923077 0.
 0.         0.         0.         0.         0.         0.01273465
 0.         0.02777778 0.00878992 0.         0.03210033 0.
 0.18802453 0.06410342 0.01435015 0.         0.         0.
 0.         0.         0.         0.         0.01923077 0.
 0.17303733 0.02777778 0.02272727 0.         0.02272727 0.        ]"
4,242.0,242,0.5963760504201681,2024-02-18 17:24:26.596698,2024-02-18 17:24:29.468250,0 days 00:00:02.871552,True,absolute_error,0.0116991540230524,24,0.2044428186195317,63,0.037837587322988,20,5,RandomForest,10,False,False,COMPLETE,"[0.6686507936507936, 0.5000000000000001, 0.6355042016806722, 0.5813492063492064]","[0.         0.         0.01626329 0.         0.11111111 0.
 0.03125    0.01344893 0.         0.         0.         0.02777778
 0.         0.         0.         0.07485609 0.         0.
 0.         0.02777778 0.01498671 0.01383573 0.         0.
 0.01387385 0.         0.         0.01737615 0.         0.
 0.         0.         0.         0.         0.06944444 0.
 0.15277778 0.04139924 0.         0.         0.01741427 0.
 0.         0.         0.         0.         0.02777778 0.06944444
 0.17585129 0.         0.04166667 0.         0.04166667 0.        ]"
542,,242,0.5963760504201681,2024-02-18 17:24:26.596698,2024-02-18 17:24:29.468250,0 days 00:00:02.871552,True,absolute_error,0.01169915402305244,24,0.20444281861953179,63,0.03783758732298801,20,5,RandomForest,10,False,False,COMPLETE,,
615,,315,0.596345121381886,2024-02-18 20:28:34.952437,2024-02-18 20:28:38.555621,0 days 00:00:03.603184,True,absolute_error,0.010736197589156771,23,0.21865623811735707,59,0.037074744747309936,20,5,RandomForest,13,False,False,COMPLETE,"[0.5912698412698412, 0.6038095238095238, 0.5682773109243697, 0.6220238095238095]","[0.         0.02272727 0.02777778 0.         0.04037144 0.025
 0.02777778 0.01325501 0.         0.         0.         0.02272727
 0.         0.01354969 0.         0.07828283 0.025      0.
 0.         0.02272727 0.02272727 0.03528666 0.         0.
 0.         0.         0.         0.         0.         0.01297881
 0.         0.02777778 0.         0.         0.03645031 0.
 0.21025351 0.04925497 0.         0.         0.01521839 0.
 0.         0.         0.         0.         0.00962856 0.04772727
 0.16350012 0.         0.025      0.         0.025      0.        ]"
630,,330,0.59593662464986,2024-02-18 20:29:32.836850,2024-02-18 20:29:37.312345,0 days 00:00:04.475495,True,absolute_error,0.011397388332410257,22,0.19915703557938133,61,0.04156257661486493,20,5,RandomForest,13,False,False,COMPLETE,"[0.5714285714285715, 0.5561904761904762, 0.592436974789916, 0.6636904761904763]","[0.         0.02272727 0.02777778 0.         0.08175505 0.
 0.04345785 0.         0.         0.         0.         0.02272727
 0.         0.03125    0.         0.07027647 0.         0.
 0.         0.02272727 0.         0.03778629 0.         0.03125
 0.         0.00807848 0.         0.         0.         0.0236588
 0.02272727 0.         0.         0.         0.03125    0.
 0.14078283 0.05397727 0.         0.         0.         0.
 0.         0.         0.         0.         0.0170524  0.04049654
 0.1984689  0.         0.02777778 0.         0.04399446 0.        ]"
5,241.0,241,0.5954569327731093,2024-02-18 17:24:23.663532,2024-02-18 17:24:26.578613,0 days 00:00:02.915081,True,absolute_error,0.0114633678533144,24,0.2192913195422642,63,0.0379280980278635,20,5,RandomForest,10,False,False,COMPLETE,"[0.6597222222222222, 0.5000000000000001, 0.6407563025210085, 0.5813492063492064]","[0.         0.         0.01626329 0.         0.11111111 0.
 0.03125    0.01344893 0.         0.         0.         0.02777778
 0.         0.         0.         0.07485609 0.         0.
 0.         0.02777778 0.01498671 0.01383573 0.         0.
 0.01387385 0.         0.         0.01737615 0.         0.
 0.         0.         0.         0.         0.06944444 0.
 0.15277778 0.04139924 0.         0.         0.01741427 0.
 0.         0.         0.         0.         0.02777778 0.06944444
 0.17585129 0.         0.04166667 0.         0.04166667 0.        ]"
541,,241,0.5954569327731093,2024-02-18 17:24:23.663532,2024-02-18 17:24:26.578613,0 days 00:00:02.915081,True,absolute_error,0.011463367853314432,24,0.2192913195422642,63,0.03792809802786354,20,5,RandomForest,10,False,False,COMPLETE,,
6,248.0,248,0.5951943277310925,2024-02-18 17:24:45.498376,2024-02-18 17:24:48.371398,0 days 00:00:02.873022,True,absolute_error,0.0114847442400758,22,0.208236076446862,63,0.0376853186977973,20,5,RandomForest,10,False,False,COMPLETE,"[0.6597222222222222, 0.5000000000000001, 0.6397058823529411, 0.5813492063492064]","[0.         0.         0.01618388 0.         0.11111111 0.
 0.03125    0.01353904 0.         0.         0.         0.02777778
 0.         0.         0.         0.07492815 0.         0.
 0.         0.02777778 0.01506612 0.01382859 0.         0.
 0.01387454 0.         0.         0.01737546 0.         0.
 0.         0.         0.         0.         0.06944444 0.
 0.15277778 0.04132717 0.         0.         0.01742141 0.
 0.         0.         0.         0.         0.02777778 0.06944444
 0.17576118 0.         0.04166667 0.         0.04166667 0.        ]"
548,,248,0.5951943277310925,2024-02-18 17:24:45.498376,2024-02-18 17:24:48.371398,0 days 00:00:02.873022,True,absolute_error,0.011484744240075891,22,0.20823607644686204,63,0.0376853186977973,20,5,RandomForest,10,False,False,COMPLETE,,
786,,486,0.594295634920635,2024-02-18 20:39:55.583465,2024-02-18 20:39:59.380042,0 days 00:00:03.796577,True,absolute_error,0.012274392837934628,17,0.25632382832610107,63,0.034481850408536976,19,5,RandomForest,16,False,False,COMPLETE,"[0.5039682539682541, 0.5428571428571428, 0.6071428571428572, 0.7232142857142858]","[0.         0.02887891 0.01188008 0.00834416 0.04563492 0.02272727
 0.02272727 0.         0.01375749 0.02272727 0.         0.01785714
 0.01078831 0.01118847 0.         0.07553404 0.         0.05050505
 0.         0.         0.         0.02272727 0.         0.
 0.01026345 0.         0.00836953 0.01121295 0.         0.01170551
 0.         0.01050492 0.         0.         0.04476724 0.
 0.15850081 0.08488334 0.         0.         0.         0.
 0.         0.         0.         0.01785714 0.02415852 0.02870434
 0.17834004 0.         0.02272727 0.         0.02272727 0.        ]"
7,286.0,286,0.593797852474323,2024-02-18 17:26:52.779940,2024-02-18 17:26:56.897014,0 days 00:00:04.117074,True,absolute_error,0.0116983614833461,23,0.2101124346140842,68,0.0291752182587321,20,5,RandomForest,10,False,False,COMPLETE,"[0.6974206349206349, 0.5752380952380952, 0.6313025210084033, 0.4712301587301587]","[0.         0.         0.01480028 0.         0.04785454 0.01420079
 0.03125    0.02239012 0.         0.01238367 0.         0.02777778
 0.         0.         0.         0.03837251 0.03125    0.03125
 0.         0.02777778 0.01644972 0.01404996 0.         0.01256927
 0.01419263 0.         0.         0.01705737 0.         0.
 0.0082716  0.01756856 0.01404077 0.         0.07423629 0.
 0.11692536 0.01978164 0.         0.         0.01720004 0.
 0.01368144 0.         0.01357698 0.         0.03895102 0.05555556
 0.19199776 0.         0.01680881 0.         0.02777778 0.        ]"
586,,286,0.593797852474323,2024-02-18 17:26:52.779940,2024-02-18 17:26:56.897014,0 days 00:00:04.117074,True,absolute_error,0.011698361483346163,23,0.21011243461408427,68,0.02917521825873218,20,5,RandomForest,10,False,False,COMPLETE,,
636,,336,0.5927287581699345,2024-02-18 20:29:57.355585,2024-02-18 20:30:00.795887,0 days 00:00:03.440302,True,absolute_error,0.011963771807038384,21,0.19962925844771842,64,0.03432524632809524,19,5,RandomForest,10,False,False,COMPLETE,"[0.6150793650793651, 0.5238095238095238, 0.5336134453781513, 0.6984126984126984]","[0.         0.02777778 0.025      0.         0.05       0.03125
 0.01457033 0.         0.         0.01377015 0.         0.02777778
 0.         0.01846435 0.         0.08596068 0.         0.
 0.         0.02777778 0.         0.01093744 0.         0.
 0.01280691 0.01058286 0.         0.         0.         0.02777778
 0.         0.         0.         0.         0.05       0.
 0.18678429 0.05277778 0.         0.         0.         0.
 0.01042967 0.         0.         0.         0.01248423 0.08154241
 0.15902778 0.         0.03125    0.         0.03125    0.        ]"
538,,238,0.5924784080298787,2024-02-18 17:24:12.871734,2024-02-18 17:24:16.345900,0 days 00:00:03.474166,True,absolute_error,0.011820080615923743,24,0.2837254912351922,64,0.03563665040757033,19,5,RandomForest,14,False,False,COMPLETE,,
8,238.0,238,0.5924784080298787,2024-02-18 17:24:12.871734,2024-02-18 17:24:16.345900,0 days 00:00:03.474166,True,absolute_error,0.0118200806159237,24,0.2837254912351922,64,0.0356366504075703,19,5,RandomForest,14,False,False,COMPLETE,"[0.5813492063492064, 0.5352380952380953, 0.5777310924369748, 0.6755952380952381]","[0.         0.01923077 0.01338129 0.         0.08125    0.
 0.01074062 0.01060735 0.         0.025      0.         0.
 0.         0.         0.         0.01072558 0.03125    0.025
 0.         0.01923077 0.         0.03055951 0.01923077 0.
 0.         0.         0.         0.01293464 0.03125    0.01143764
 0.         0.         0.         0.         0.03125    0.
 0.2409662  0.0656119  0.         0.01427442 0.01367126 0.
 0.         0.         0.         0.         0.03754613 0.03661871
 0.16897305 0.         0.025      0.         0.01425938 0.        ]"
546,,246,0.5915943043884221,2024-02-18 17:24:38.804818,2024-02-18 17:24:42.672657,0 days 00:00:03.867839,True,absolute_error,0.01199774272969227,23,0.2000646872315399,65,0.037716281353317095,20,5,RandomForest,10,False,False,COMPLETE,,
9,246.0,246,0.5915943043884221,2024-02-18 17:24:38.804818,2024-02-18 17:24:42.672657,0 days 00:00:03.867839,True,absolute_error,0.0119977427296922,23,0.2000646872315399,65,0.037716281353317,20,5,RandomForest,10,False,False,COMPLETE,"[0.7123015873015873, 0.5066666666666667, 0.5283613445378152, 0.6190476190476191]","[0.         0.         0.         0.         0.08125    0.03125
 0.0625     0.         0.         0.         0.         0.03125
 0.         0.         0.         0.07179996 0.         0.
 0.         0.03125    0.         0.0112193  0.         0.
 0.         0.01170777 0.01846665 0.         0.         0.03125
 0.         0.         0.         0.         0.06278335 0.
 0.19375    0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04149227 0.0512807
 0.20625    0.         0.03125    0.         0.03125    0.        ]"
1016,,716,0.5912540849673202,2024-02-18 20:55:14.832603,2024-02-18 20:55:19.201662,0 days 00:00:04.369059,False,absolute_error,0.010430480113843985,25,0.5630736382365935,64,0.026680234294034436,20,6,RandomForest,10,False,False,COMPLETE,"[0.6160714285714285, 0.5533333333333333, 0.5031512605042017, 0.6924603174603174]","[0.         0.         0.00961589 0.         0.05563472 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.1        0.
 0.         0.         0.0142842  0.         0.         0.
 0.         0.         0.12046492 0.         0.         0.
 0.01267176 0.01241388 0.         0.         0.08923138 0.
 0.2714543  0.03998458 0.         0.         0.         0.
 0.         0.         0.         0.         0.1        0.01530371
 0.14646095 0.01247971 0.         0.         0.         0.        ]"
568,,268,0.5912109010270774,2024-02-18 17:25:48.234756,2024-02-18 17:25:51.430068,0 days 00:00:03.195312,True,absolute_error,0.013235098610798732,22,0.2148649991358244,68,0.03388128265948705,20,6,RandomForest,14,False,False,COMPLETE,,
10,268.0,268,0.5912109010270774,2024-02-18 17:25:48.234756,2024-02-18 17:25:51.430068,0 days 00:00:03.195312,True,absolute_error,0.0132350986107987,22,0.2148649991358244,68,0.033881282659487,20,6,RandomForest,14,False,False,COMPLETE,"[0.6468253968253967, 0.5028571428571429, 0.6050420168067226, 0.6101190476190477]","[0.         0.         0.         0.         0.01389574 0.
 0.03125    0.02655343 0.         0.02272727 0.         0.03654985
 0.         0.01271916 0.         0.0875     0.03665498 0.00879956
 0.         0.         0.         0.01471312 0.         0.
 0.025      0.         0.         0.         0.         0.03993744
 0.         0.03125    0.00898482 0.         0.05773538 0.
 0.19369137 0.01375618 0.         0.         0.01653688 0.
 0.         0.         0.         0.         0.03383153 0.02272727
 0.20855403 0.02272727 0.02272727 0.         0.01117742 0.        ]"
713,,413,0.5911478758169935,2024-02-18 20:35:16.611772,2024-02-18 20:35:20.241874,0 days 00:00:03.630102,True,absolute_error,0.010800413901987965,25,0.22620538127841552,61,0.0354978190507302,20,6,RandomForest,17,False,False,COMPLETE,"[0.5565476190476191, 0.5733333333333334, 0.5997899159663865, 0.6349206349206349]","[0.         0.         0.01158411 0.         0.05831774 0.
 0.02272727 0.         0.         0.         0.         0.02272727
 0.         0.01785714 0.         0.09836732 0.03571429 0.01785714
 0.         0.         0.02272727 0.01101839 0.         0.01785714
 0.         0.         0.         0.         0.         0.0507851
 0.         0.         0.         0.         0.02715049 0.
 0.11688312 0.07201271 0.         0.         0.01970695 0.
 0.         0.01099267 0.         0.02272727 0.00696257 0.02272727
 0.20461997 0.         0.05357143 0.         0.05510535 0.        ]"
718,,418,0.5897228057889823,2024-02-18 20:35:35.961938,2024-02-18 20:35:39.081298,0 days 00:00:03.119360,True,absolute_error,0.011896783655842954,24,0.2209268315312723,63,0.035079138748512324,20,7,RandomForest,14,False,False,COMPLETE,"[0.6408730158730159, 0.5028571428571429, 0.6050420168067226, 0.6101190476190477]","[0.         0.         0.         0.         0.01402575 0.
 0.03125    0.02651702 0.         0.02272727 0.         0.03611533
 0.         0.01231837 0.         0.0875     0.04545455 0.
 0.         0.         0.         0.01471312 0.         0.
 0.025      0.         0.         0.         0.         0.03993744
 0.         0.03125    0.         0.         0.04983455 0.
 0.2026762  0.01342142 0.         0.         0.01653688 0.
 0.         0.         0.         0.         0.03370152 0.02272727
 0.2089252  0.02272727 0.02272727 0.         0.01991356 0.        ]"
545,,245,0.5896101774042951,2024-02-18 17:24:35.069017,2024-02-18 17:24:38.786118,0 days 00:00:03.717101,True,absolute_error,0.012024209170398644,23,0.19899533754744686,63,0.03756892274981638,20,5,RandomForest,10,False,False,COMPLETE,,
11,245.0,245,0.5896101774042951,2024-02-18 17:24:35.069017,2024-02-18 17:24:38.786118,0 days 00:00:03.717101,True,absolute_error,0.0120242091703986,23,0.1989953375474468,63,0.0375689227498163,20,5,RandomForest,10,False,False,COMPLETE,"[0.7023809523809524, 0.5066666666666667, 0.5283613445378152, 0.621031746031746]","[0.         0.         0.         0.         0.08125    0.03125
 0.05       0.         0.         0.         0.         0.03125
 0.         0.         0.         0.06759841 0.         0.
 0.         0.03125    0.         0.0612193  0.         0.
 0.         0.01170777 0.01846665 0.         0.         0.03125
 0.         0.         0.         0.         0.06278335 0.
 0.19375    0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03319381 0.0512807
 0.18125    0.         0.03125    0.         0.03125    0.        ]"
12,294.0,294,0.5895710784313726,2024-02-18 17:27:21.350092,2024-02-18 17:27:25.252319,0 days 00:00:03.902227,True,absolute_error,0.011999940279416,20,0.2320324516161865,69,0.0419001635984371,19,5,RandomForest,13,False,False,COMPLETE,"[0.5406746031746031, 0.5552380952380953, 0.5976890756302521, 0.6646825396825397]","[0.         0.02777778 0.01191197 0.         0.0404106  0.02272727
 0.02272727 0.         0.         0.         0.         0.
 0.         0.02777778 0.         0.06200267 0.         0.
 0.         0.02777778 0.         0.01009445 0.         0.
 0.         0.         0.         0.         0.         0.03840267
 0.         0.02272727 0.         0.         0.05555556 0.
 0.22979798 0.05385493 0.         0.         0.         0.
 0.         0.01210238 0.         0.         0.         0.05031229
 0.21585754 0.02272727 0.02272727 0.         0.02272727 0.        ]"
594,,294,0.5895710784313726,2024-02-18 17:27:21.350092,2024-02-18 17:27:25.252319,0 days 00:00:03.902227,True,absolute_error,0.011999940279416001,20,0.2320324516161865,69,0.04190016359843719,19,5,RandomForest,13,False,False,COMPLETE,,
722,,422,0.5894742063492063,2024-02-18 20:35:49.445805,2024-02-18 20:35:53.744459,0 days 00:00:04.298654,True,absolute_error,0.012770252488119978,24,0.20790940134818042,12,0.043955793328177575,20,7,RandomForest,14,False,False,COMPLETE,"[0.6140873015873016, 0.5295238095238095, 0.5714285714285714, 0.6428571428571428]","[0.         0.         0.02777778 0.         0.03808649 0.02272727
 0.02777778 0.01242553 0.         0.02272727 0.         0.
 0.         0.01338803 0.         0.06349206 0.01574854 0.03702924
 0.         0.         0.         0.         0.         0.
 0.01358191 0.         0.         0.01419586 0.         0.04870972
 0.         0.         0.         0.         0.03661197 0.
 0.22939274 0.06710809 0.         0.         0.         0.
 0.         0.         0.         0.         0.04535507 0.05844156
 0.15996855 0.         0.02272727 0.         0.02272727 0.        ]"
13,279.0,279,0.5891304855275444,2024-02-18 17:26:27.519839,2024-02-18 17:26:31.306356,0 days 00:00:03.786517,True,absolute_error,0.0128876270835173,20,0.1707641469330332,71,0.0323470180353674,19,5,RandomForest,13,False,False,COMPLETE,"[0.6111111111111112, 0.5457142857142858, 0.5945378151260504, 0.6051587301587301]","[0.         0.02083333 0.01095348 0.01208931 0.02787302 0.02272727
 0.03125    0.         0.         0.         0.         0.02083333
 0.         0.025      0.         0.02083333 0.025      0.0625
 0.         0.02921166 0.01127547 0.         0.         0.025
 0.01164668 0.         0.         0.         0.         0.03739914
 0.02083333 0.         0.         0.         0.04772727 0.
 0.17845581 0.04141549 0.         0.         0.         0.
 0.         0.01775767 0.         0.         0.00776494 0.04356061
 0.16808557 0.         0.04772727 0.         0.03224599 0.        ]"
