,auc,Model
826,0.510673202614379,Shuffled
827,0.5416274005615005,Shuffled
828,0.5079943714327837,Shuffled
829,0.4774707658425689,Shuffled
830,0.49352398766524147,Shuffled
831,0.5214625902992778,Shuffled
832,0.4217603599653577,Shuffled
833,0.4714052287581699,Shuffled
834,0.537029878618114,Shuffled
835,0.4007878326769304,Shuffled
836,0.4952155064577665,Shuffled
837,0.4194250486542518,Shuffled
838,0.5374343470126364,Shuffled
839,0.4065108026853423,Shuffled
840,0.49330140911719855,Shuffled
841,0.5530791529218304,Shuffled
842,0.4246970266575529,Shuffled
843,0.5000793639338531,Shuffled
844,0.5300924608587148,Shuffled
845,0.5337847463546822,Shuffled
846,0.5319711042311661,Shuffled
847,0.5654787062046018,Shuffled
848,0.5439990025949357,Shuffled
849,0.48864496356756415,Shuffled
850,0.5028215683126398,Shuffled
851,0.4677450234479757,Shuffled
852,0.3481808186279851,Shuffled
853,0.5234826281389748,Shuffled
854,0.47687831097351213,Shuffled
855,0.5604342320261437,Shuffled
856,0.49772232205359146,Shuffled
857,0.5290946455813447,Shuffled
858,0.4777005262440598,Shuffled
859,0.49727517868745946,Shuffled
860,0.547373366013072,Shuffled
861,0.4598221964224286,Shuffled
862,0.5387087764167452,Shuffled
863,0.42720168067226894,Shuffled
864,0.5503900742115029,Shuffled
865,0.4889904832962613,Shuffled
866,0.4649230722592067,Shuffled
867,0.44715784946048104,Shuffled
868,0.5383046551954115,Shuffled
869,0.5441846405228759,Shuffled
870,0.49380789352778154,Shuffled
871,0.47889224286205706,Shuffled
872,0.44345182974375524,Shuffled
873,0.48397258039518104,Shuffled
874,0.4214212278153626,Shuffled
875,0.5180157327753235,Shuffled
876,0.45688187994496043,Shuffled
877,0.4776953532609216,Shuffled
878,0.5554609305125559,Shuffled
879,0.5255958793773919,Shuffled
880,0.4996413023298988,Shuffled
881,0.4846626875630635,Shuffled
882,0.4752119711042312,Shuffled
883,0.4475993114676588,Shuffled
884,0.4846129297013861,Shuffled
885,0.47185722242113215,Shuffled
886,0.5147297223545289,Shuffled
887,0.4781919785458043,Shuffled
888,0.5367859398145224,Shuffled
889,0.47438148468133756,Shuffled
890,0.5493401574345848,Shuffled
891,0.5080196078431373,Shuffled
892,0.3989353286891987,Shuffled
893,0.5581395041147362,Shuffled
894,0.4102859913134681,Shuffled
895,0.39463498030791266,Shuffled
896,0.5219405039405041,Shuffled
897,0.541358422279475,Shuffled
898,0.43093295636252293,Shuffled
899,0.5743668409238586,Shuffled
900,0.5799644454763871,Shuffled
901,0.45583444969203485,Shuffled
902,0.49379073559248265,Shuffled
903,0.49051324696545284,Shuffled
904,0.5205844513243894,Shuffled
905,0.5591984645710136,Shuffled
906,0.48198174664602683,Shuffled
907,0.4112721693797545,Shuffled
908,0.5183006535947712,Shuffled
909,0.511535071180969,Shuffled
910,0.5049780742133684,Shuffled
911,0.5184508583760389,Shuffled
912,0.5998885031595484,Shuffled
913,0.44678249382196755,Shuffled
914,0.49805986613647074,Shuffled
915,0.5609814241486069,Shuffled
916,0.5087933006535948,Shuffled
917,0.5236453712266406,Shuffled
918,0.5011828307982231,Shuffled
919,0.4735988334727831,Shuffled
920,0.48321169418464294,Shuffled
921,0.4767820769333374,Shuffled
922,0.5062382847875992,Shuffled
923,0.6215425161133034,Shuffled
924,0.5266092200610222,Shuffled
925,0.45566908342284285,Shuffled
926,0.5392676807565132,Shuffled
927,0.4269305913384861,Shuffled
928,0.49365376155038676,Shuffled
929,0.48828581871345034,Shuffled
930,0.5207626811594204,Shuffled
931,0.5067384760921912,Shuffled
932,0.6028985533607382,Shuffled
933,0.5271529664497379,Shuffled
934,0.3405510210463771,Shuffled
935,0.5842527798998387,Shuffled
936,0.42880670013577094,Shuffled
937,0.5580542056639589,Shuffled
938,0.5095020903098082,Shuffled
939,0.4444439770568792,Shuffled
940,0.5750154359989611,Shuffled
941,0.5906038181589652,Shuffled
942,0.5325455939951739,Shuffled
943,0.4994735702893598,Shuffled
944,0.42679713318893986,Shuffled
945,0.3286861455108359,Shuffled
946,0.5357356572258534,Shuffled
947,0.5837521428997178,Shuffled
948,0.5499576791672379,Shuffled
949,0.47496655293696427,Shuffled
950,0.41696996342396614,Shuffled
951,0.4715686274509804,Shuffled
952,0.5092106911467813,Shuffled
953,0.4608623894002045,Shuffled
954,0.6025198263515932,Shuffled
955,0.41727001633986927,Shuffled
956,0.45357609710550895,Shuffled
957,0.5356982418801641,Shuffled
958,0.5032705713864493,Shuffled
959,0.45923449862401106,Shuffled
960,0.5479984583110633,Shuffled
961,0.5538322575406974,Shuffled
962,0.6036027583527585,Shuffled
963,0.5547398520811834,Shuffled
964,0.5019955350561277,Shuffled
965,0.5366060627149409,Shuffled
966,0.48143640350877187,Shuffled
967,0.48541367164714855,Shuffled
968,0.46744354759447637,Shuffled
969,0.5957987593546805,Shuffled
970,0.46316246161669505,Shuffled
971,0.4899867016982231,Shuffled
972,0.5178857069143448,Shuffled
973,0.5601733920993146,Shuffled
974,0.4082935617014565,Shuffled
975,0.4780284635998922,Shuffled
976,0.4964083313303238,Shuffled
977,0.5153016372240904,Shuffled
978,0.4244775803144224,Shuffled
979,0.4623925653594771,Shuffled
980,0.4329512145748987,Shuffled
981,0.5083502527631953,Shuffled
982,0.5407394471052257,Shuffled
983,0.503240294053324,Shuffled
984,0.5149846605308791,Shuffled
985,0.5099113861745165,Shuffled
986,0.5527809915034594,Shuffled
987,0.496698157523879,Shuffled
988,0.45769000239956126,Shuffled
989,0.40696163843111616,Shuffled
990,0.472045288045288,Shuffled
991,0.44325034399724805,Shuffled
992,0.5259254587097724,Shuffled
993,0.46254205385858044,Shuffled
994,0.5129246868318412,Shuffled
995,0.5037243230625583,Shuffled
996,0.4674346635327252,Shuffled
997,0.46235896149651123,Shuffled
998,0.5689275289062994,Shuffled
999,0.6430510323010322,Shuffled
